gene,chronos_hct116,pan_essentiality,E,D,L,R,halflife_h,F,ZC,Zc_dev,CRA,CR,is_mito,E_n,D_n,L_n,R_n,F_n,Zc_n,score,rank
BPTF,-0.8081525046237493,0.679635761589404,0.25890316166340316,0.1549789915966386,24.0,5.08086,,0.0,-0.0714236659570084,0.04491871890323815,24.0,5.08086,False,0.06013915079434758,0.10695212335160728,0.8,0.254043,0.0,0.11220432349890505,0.2138440484187317,101
DNAJC7,0.1183559874944736,0.0165562913907284,0.11639645127767768,0.0577142857142857,9.0,20.0,,0.0,-0.0847457627118644,0.031596622148382145,9.0,20.0,False,0.02703707320660604,0.022621766638096348,0.3,1.0,0.0,0.07892066087288362,0.2138436849970549,102
ALDH1A3,0.3306832424199464,0.0,0.3306832424199464,0.1277485714285714,4.0,18.5617,,0.0,-0.1667331471878739,0.05039076232762736,4.0,18.5617,False,0.0768125396896922,0.08334282925669217,0.13333333333333333,0.9280849999999999,0.0,0.12587556839103678,0.21355313910346715,103
TP53,0.2703733268631625,0.0041390728476821,0.2692542319672057,0.2914131736526946,11.0,1.95289,0.65,1.0,-0.0569020021074815,0.059440382752765045,11.0,1.95289,False,0.06254354235868308,0.2252431636249402,0.36666666666666664,0.0976445,1.0,0.14848496079122664,0.2134069348346483,104
ARFGEF1,0.0799914804762328,0.015728476821192,0.07873333632966954,0.0486742857142857,10.0,20.0,,0.0,-0.1419926518262373,0.02565026696599075,10.0,20.0,False,0.018288521297503274,0.014783914070976683,0.3333333333333333,1.0,0.0,0.0640644048805176,0.21312495085456987,105
PPIA,-1.1101910733464255,0.7218543046357616,0.3087948680831117,0.0742514285714285,6.0,20.0,,0.0,-0.112219451371571,0.004122933488675554,6.0,20.0,False,0.07172821303864343,0.03695978517744162,0.2,1.0,0.0,0.010280941370117615,0.2131204465333314,106
CAD,-0.4332808931063439,0.3816225165562913,0.26793114830334347,0.0467314285714285,18.0,12.7724,,0.0,-0.1514283072940741,0.03508592243382756,18.0,12.7724,False,0.062236210739156556,0.013099419840369376,0.6,0.63862,0.0,0.08763825958416102,0.21277560215306582,107
HUWE1,-0.5710905000900207,0.8841059602649006,0.06618598510977064,0.0561371428571428,30.0,6.57328,,0.0,-0.0995319514757856,0.01681043338446095,51.0,6.57328,False,0.015373968063641375,0.02125435367442689,1.0,0.32866399999999996,0.0,0.041979139774589995,0.21238705351014997,108
MMS19,-0.7651774925515469,0.8783112582781457,0.09311348626248127,0.0424571428571428,30.0,5.72058,,0.0,-0.1964109643068428,0.08006857944659625,36.0,5.72058,False,0.02162880497615151,0.009393532533033414,1.0,0.286029,0.0,0.20002203877337116,0.212212153191424,109
ATG9A,-0.171209988191295,0.1117549668874172,0.15207642163018173,0.0612342857142857,8.0,20.0,,0.0,-0.1459990641085634,0.029656679248316845,8.0,20.0,False,0.0353249716763697,0.025673673832373033,0.26666666666666666,1.0,0.0,0.07407394596098482,0.21200329095067205,110
NFXL1,0.0321583693438033,0.0016556291390728,0.03210512701045263,0.0621714285714285,8.0,20.0,,0.0,-0.0219574865685587,0.09438489829168785,8.0,20.0,False,0.007457518332910393,0.026486194578901192,0.26666666666666666,1.0,0.0,0.2357896461744279,0.21197259618226488,111
HMGCR,-0.94469346368733,0.8443708609271523,0.14702183044140568,0.4038971428571428,6.0,2.37377,0.91,1.0,-0.172983027202976,0.05664064234272946,6.0,2.37377,False,0.034150869283210115,0.3227689121635346,0.2,0.1186885,1.0,0.1414901448127211,0.21195371667465948,112
SUCLA2,-0.5271818635675087,0.0877483443708609,0.48092252785711476,0.0471771428571428,4.0,20.0,,0.0,-0.1850022451728783,0.033530119735495134,4.0,20.0,True,0.11171077339256036,0.013485862634449878,0.13333333333333333,1.0,0.0,0.08375127294258186,0.21174655445523216,113
MYH10,0.283917346559866,0.0016556291390728,0.2834472847278133,0.04776,30.0,4.88081,,0.0,-0.1097266881028938,0.006615696757352754,41.0,4.88081,False,0.0658403662936183,0.013991210903632102,1.0,0.24404050000000002,0.0,0.016508811739768536,0.2113809887461635,114
HBB,0.214401952792088,0.0008278145695364,0.21422446773182965,0.7569642857142858,0.0,0.0,,0.0,-0.1755829903978052,0.05924060553755865,0.0,0.0,False,0.049760989730642004,0.6288848648193381,0.0,0.0,0.0,0.14798584135427523,0.21099304843270777,115
PALLD,0.4046032198031579,0.0,0.4046032198031579,0.0719657142857142,27.0,4.1937,,0.0,-0.072307458605499,0.044034926254747545,27.0,4.1937,False,0.0939829930669408,0.034978027259080134,0.9,0.20968499999999998,0.0,0.10999627345355488,0.21064086977048402,116
KEAP1,-0.2401598871713186,0.1937086092715231,0.19363884942455656,0.1106171428571428,4.0,20.0,19.39,0.0,-0.0677186061801446,0.04862377868010195,4.0,20.0,False,0.04497927290794252,0.06848955365857283,0.13333333333333333,1.0,0.0,0.12146097144941831,0.2101136965424255,117
ZNF845,0.0473934021660362,0.0,0.0473934021660362,0.1034971428571428,5.0,20.0,15.84,0.0,-0.0163298632373953,0.10001252162285125,5.0,20.0,False,0.01100874528224541,0.0623163777428768,0.16666666666666666,1.0,0.0,0.249849588823658,0.20949001634871955,118
MYO1B,-0.0665115484724852,0.0016556291390728,0.0664014300147493,0.0446742857142857,9.0,20.0,,0.0,-0.1673132062742452,0.050970821413998654,9.0,20.0,False,0.015424012541836007,0.011315837713844092,0.3,1.0,0.0,0.127324776521649,0.20938819390278646,119
ZMYND8,-0.4478133841951962,0.3087748344370861,0.30953988063161325,0.0575657142857142,30.0,3.28113,,0.0,-0.0662321648758147,0.05011021998443185,46.0,3.28113,False,0.07190126778896072,0.02249295237340279,1.0,0.1640565,0.0,0.12517466695824772,0.2091854743966214,120
RNF213,-0.0014321493979972,0.0008278145695364,0.0014309638438597852,0.0701028571428571,30.0,5.93778,,0.0,-0.1501727214060661,0.03383033654581956,61.0,5.93778,False,0.00033239049625444304,0.033362894555615565,1.0,0.296889,0.0,0.08450132867430113,0.20886700194927607,121
PA2G4,-0.4608304017471192,0.4006622516556291,0.27619305535175026,0.0581028571428571,6.0,20.0,,0.0,-0.1333333333333333,0.016990948473086756,6.0,20.0,False,0.0641553223893997,0.022958665484217777,0.2,1.0,0.0,0.04243013509606878,0.20825570311688868,122
PLEC,-0.0429418346489826,0.0281456953642384,0.04173320685257084,0.08656,30.0,5.00621,,0.0,-0.0898252915420297,0.026517093318216847,161.0,5.00621,False,0.009693970532895297,0.047631551567818266,1.0,0.2503105,0.0,0.06623006666737723,0.20805573496358293,123
JAG2,0.1896871442957472,0.0016556291390728,0.18937309273234365,0.1248982035928144,0.0,20.0,,0.0,0.0477369165487977,0.16407930140904425,0.0,20.0,False,0.04398840441751245,0.08087150593161214,0.0,1.0,0.0,0.4099127622998595,0.20795361121973036,124
TAX1BP1,-0.1356680010139228,0.0165562913907284,0.13342184205673865,0.2024914285714285,16.0,2.76461,2.13,1.0,-0.0885757423251132,0.02776664253513335,16.0,2.76461,False,0.03099180491716658,0.1481463131871126,0.5333333333333333,0.13823049999999998,1.0,0.06935191567776655,0.2079436062151721,125
MYO5B,0.0217137580115941,0.0008278145695364,0.021695783046352717,0.05288,10.0,20.0,,0.0,-0.1222800127375013,0.005937627877254756,10.0,20.0,False,0.005039590709681506,0.018430348640761828,0.3333333333333333,1.0,0.0,0.01481473788205094,0.2077817186992355,126
FLNB,-0.1729697175114052,0.0024834437086092,0.1725401569546716,0.1018698224852071,30.0,3.4255,,0.0,-0.1282072035613112,0.011864818701064664,81.0,3.4255,False,0.04007837699049674,0.060905459916029206,1.0,0.171275,0.0,0.029623114020576546,0.20746755677298662,127
STAG2,-0.1955586335497013,0.3187086092715231,0.13323241342003658,0.0550971428571428,8.0,20.0,,0.0,-0.1324120199260806,0.016069635065834045,8.0,20.0,False,0.030947803610754554,0.020352653821572416,0.26666666666666666,1.0,0.0,0.040128343930301125,0.20739655442621316,128
DHRS7,-0.0745073895342458,0.0008278145695364,0.07444571123165122,0.0669142857142857,6.0,20.0,,0.0,-0.2168115942028985,0.10046920934265195,6.0,20.0,False,0.01729257311879935,0.03059834225950132,0.2,1.0,0.0,0.25099056837597605,0.206916803032289,129
IPO5,-0.3169326770617564,0.1365894039735099,0.2736430316021622,0.0586857142857142,30.0,3.4323,,0.0,-0.1568984346559883,0.04055604979574175,39.0,3.4323,False,0.06356299179822282,0.023464013753399918,1.0,0.17161500000000002,0.0,0.10130471742376168,0.2069155875366749,130
NARF,0.02889057541187,0.0041390728476821,0.028770995215628817,0.1165485714285714,6.0,20.0,13.89,0.0,-0.0952380952380952,0.021104289622151343,6.0,20.0,False,0.0066830517196450785,0.0736322154567209,0.2,1.0,0.0,0.052706825138970126,0.2067299214098583,131
MYOF,0.2126339734006205,0.0,0.2126339734006205,0.0636228571428571,30.0,3.83494,,0.0,-0.1546333143831722,0.03829092952292566,67.0,3.83494,False,0.049391542799953315,0.027744610857060762,1.0,0.191747,0.0,0.09564558580543805,0.2066851753873761,132
ATP6V1A,-1.750376107708488,0.9900662251655628,0.0173878421295548,0.0528,9.0,20.0,,0.0,-0.1559723593287265,0.03962997446847995,9.0,20.0,False,0.004038923484360901,0.018360987113619175,0.3,1.0,0.0,0.09899102917137537,0.2066695246379628,133
PEPD,-0.0768913274228495,0.0,0.0768913274228495,0.0698857142857142,8.0,20.0,,0.0,-0.1068322981366459,0.009510086723600653,8.0,20.0,False,0.017860651468876762,0.03317462755337119,0.26666666666666666,1.0,0.0,0.023740098294538638,0.2064975886214013,134
GRK5,-0.3836563408449833,0.0008278145695364,0.3833387445363368,0.1387362637362637,0.0,20.0,,0.0,-0.1302325581395348,0.013890173279288251,0.0,20.0,False,0.0890435884014365,0.09286936823463099,0.0,1.0,0.0,0.034683219777209034,0.2063080479796807,135
PPOX,-0.2225540143334466,0.0173841059602649,0.21868511176639166,0.0887542857142857,5.0,20.0,,0.0,-0.1446317657497781,0.006840359687605074,5.0,20.0,True,0.05079712749933867,0.049534039169445286,0.16666666666666666,1.0,0.0,0.017070105154212922,0.2059528552583458,136
DHRS1,-0.0273776966397085,0.0074503311258278,0.02717372373428021,0.1411885714285714,5.0,20.0,,0.0,-0.1478029294274301,0.0036691960099530796,5.0,20.0,True,0.006312030563089179,0.09499556581665769,0.16666666666666666,1.0,0.0,0.009147332641666098,0.20584964554600735,137
KMT2E,-0.2185635053458962,0.0223509933774834,0.2136783938853505,0.1289580514208389,1.0,20.0,10.23,0.0,-0.0339745753178085,0.08236780954243805,1.0,20.0,False,0.04963414532601108,0.08439147149809413,0.03333333333333333,1.0,0.0,0.205766389697838,0.20549600453212344,138
GSTO1,-0.1736240687878808,0.0041390728476821,0.1729054261190568,0.0590742857142857,5.0,20.0,,0.0,-0.2043096568236233,0.08796727196337674,5.0,20.0,False,0.04016322329834541,0.02380091259952143,0.16666666666666666,1.0,0.0,0.21975597568682093,0.20517703955370112,139
EEF1G,-1.243354983578525,0.9594370860927152,0.050434101155089256,0.0639314285714285,8.0,20.0,,0.0,-0.1401664476565922,0.02382406279634565,8.0,20.0,False,0.011715052049022645,0.02801214817603953,0.26666666666666666,1.0,0.0,0.05950185255957417,0.20489325269549735,140
CTNND1,-0.2747710584978482,0.0397350993377483,0.26385300319329796,0.0505371428571428,30.0,3.17211,,0.0,-0.0558873720136518,0.06045501284659475,32.0,3.17211,False,0.06128892148181982,0.016399046774441258,1.0,0.1586055,0.0,0.1510198925181657,0.20464821010278658,141
PHGDH,0.0462786280744311,0.0107615894039735,0.04578059648091487,0.0862628571428571,6.0,20.0,,0.0,-0.173076923076923,0.05673453821667644,6.0,20.0,False,0.010634115773372931,0.04737392303843124,0.2,1.0,0.0,0.14172473240414418,0.20448864826374846,142
DCUN1D3,0.2927779968474949,0.0049668874172185,0.2913238014989146,0.0730514285714285,3.0,20.0,,0.0,-0.0495314591700133,0.06681092569023325,3.0,20.0,False,0.06766995781651869,0.03591936227030185,0.1,1.0,0.0,0.16689937925819026,0.20442176498895567,143
NOL6,-1.3572375537801156,0.9817880794701986,0.024717902469505466,0.0541714285714285,8.0,20.0,,0.0,-0.1672778068796926,0.05093542201944605,8.0,20.0,False,0.005741581734201315,0.019550041864636002,0.26666666666666666,1.0,0.0,0.12723633537554904,0.20394930384842863,144
COPG2,0.1913756416784854,0.0033112582781456,0.19074194750074208,0.04728,6.0,20.0,,0.0,-0.1683236994219653,0.05198131456171874,6.0,20.0,False,0.04430636794798219,0.013575041740776197,0.2,1.0,0.0,0.12984937258437934,0.20385689153584646,145
ZNF185,-0.0647215603228419,0.0190397350993377,0.06348927895907919,0.1143300248138958,30.0,2.01667,,0.0,-0.0140709945634793,0.10227139029676725,43.0,2.01667,False,0.014747565447302054,0.07170869319133263,1.0,0.10083349999999999,0.0,0.25549310157113175,0.20383655767014697,146
ACTB,-0.0690155530877637,0.7210264900662252,0.01925351108491421,0.1534159779614325,4.0,20.0,,0.0,,,4.0,20.0,False,0.004472289171816514,0.10559696069307374,0.13333333333333333,1.0,0.0,0.0,0.20302077495946708,147
TOE1,-0.5357764909214584,0.6158940397350994,0.2057949435327456,0.0594514285714285,7.0,18.7736,,0.0,-0.0733575171301894,0.04298486773005715,7.0,18.7736,False,0.04780294324068685,0.02412790265605103,0.23333333333333334,0.93868,0.0,0.10737282803677892,0.20274989517086028,148
FLII,-0.2240438069387559,0.320364238410596,0.15226818335821074,0.0415885714285714,30.0,4.88173,,0.0,-0.1387121799844841,0.02236979512423755,37.0,4.88173,False,0.03536951492336764,0.008640464524056077,1.0,0.2440865,0.0,0.05586853901613874,0.20260939578503404,149
ZZEF1,-0.0256683764360212,0.0132450331125827,0.025328397940179864,0.0445028571428571,9.0,20.0,,0.0,-0.1360720622355671,0.01972967737532054,9.0,20.0,False,0.005883390273480129,0.011167205869966956,0.3,1.0,0.0,0.049272521132099976,0.20257880489963911,150
BCL2L2,-0.3470893141068341,0.0397350993377483,0.3332976857317281,0.0594285714285714,3.0,20.0,,0.0,-0.0947255113024757,0.056746614134907475,3.0,20.0,True,0.07741983393654626,0.024108085076867448,0.1,1.0,0.0,0.14175490263903265,0.20254612083597573,151
RASA3,0.0685234122241332,0.0016556291390728,0.06840996286614623,0.0916114285714285,6.0,20.0,,0.0,-0.1328654970760233,0.01652311221577675,6.0,20.0,False,0.0158905632755138,0.05201123656739708,0.2,1.0,0.0,0.04126130225848629,0.20243360506579755,152
GALK1,-0.0551425085074162,0.0140728476821192,0.05436649638438137,0.0613714285714285,8.0,20.0,,0.0,-0.1112911939492166,0.005051190911029943,8.0,20.0,False,0.012628485891073713,0.02579257930747467,0.26666666666666666,1.0,0.0,0.012600081325656674,0.20215632362584735,153
TRIP12,0.0217084062792215,0.0927152317880794,0.019695706359293682,0.0797942857142857,30.0,4.68218,28.89,0.0,-0.0913929898563824,0.024949395003864144,32.0,4.68218,False,0.0045750042105808094,0.041765548129468276,1.0,0.23410899999999998,0.0,0.06231336025438121,0.20213418371473377,154
UBR4,-1.131604277413636,0.9246688741721856,0.08524502420913962,0.0455428571428571,30.0,5.15658,,0.0,-0.143077226940549,0.026734842080302454,58.0,5.15658,False,0.01980108443807357,0.01206890572282143,1.0,0.257829,0.0,0.06677408586104126,0.20157405134132053,155
SMPD4,-0.3427325667896769,0.0480132450331125,0.3262768640795765,0.0518742857142857,30.0,1.92811,,0.0,-0.1887971434947556,0.07245475863450905,36.0,1.92811,False,0.07578900699211562,0.01755837515668276,1.0,0.0964055,0.0,0.18099981968371331,0.20151503062882517,156
RAD50,-0.4010640489312966,0.0538079470198675,0.37948361583482787,0.0519085714285714,29.0,3.18356,25.43,0.0,-0.1215668617739756,0.005224476913729056,29.0,3.18356,False,0.08814810236402348,0.017588101525458172,0.9666666666666667,0.159178,0.0,0.013033015642061996,0.2012492119489476,157
ZC3H14,0.1498427965689215,0.0,0.1498427965689215,0.0540114285714285,30.0,4.167,31.34,0.0,-0.0870529525921818,0.02928943226806474,41.0,4.167,False,0.03480613554662092,0.0194113188103507,1.0,0.20834999999999998,0.0,0.07315642338056363,0.20117555747611965,158
ANXA4,0.1021992580127271,0.0,0.1021992580127271,0.0815428571428571,6.0,20.0,,0.0,-0.1089743589743589,0.007368025885887641,6.0,20.0,False,0.023739287497340028,0.04328159293701478,0.2,1.0,0.0,0.018388415931110003,0.20102568492686193,159
OSBPL2,-0.0123176000847933,0.0041390728476821,0.012266616640733726,0.0969371428571428,6.0,20.0,,0.0,-0.0935339568930459,0.022808427967200645,6.0,20.0,False,0.0028493429865975094,0.05662873251717936,0.2,1.0,0.0,0.05696441062182684,0.2006916431822244,160
PIK3C2A,0.0732019211552172,0.0016556291390728,0.07308072592151652,0.0455885714285714,7.0,20.0,,0.0,-0.1718092566619916,0.055466871801745046,7.0,20.0,False,0.016975508402899964,0.012108540881188673,0.23333333333333334,1.0,0.0,0.13855761974513012,0.20065309577248308,161
MGMT,0.1131958131849602,0.0,0.1131958131849602,0.1205203045685279,3.0,20.0,,0.0,-0.1532091097308488,0.03686672487060226,3.0,20.0,False,0.026293615090222298,0.07707578390660168,0.1,1.0,0.0,0.09208738111509428,0.2006151887548019,162
NCOA4,-0.2695870463796811,0.3253311258278146,0.18188198907238418,0.2824299065420561,10.0,2.7942,0.75,1.0,-0.1041598427775958,0.012182542082650752,10.0,2.7942,False,0.0422483383258975,0.21745449955588714,0.3333333333333333,0.13971,1.0,0.030416907823136594,0.2003881967556922,163
GAS2L1,0.1371727722877157,0.0,0.1371727722877157,0.1217942283563362,1.0,20.0,,0.0,-0.0179833012202954,0.09835908363995115,1.0,20.0,False,0.03186308728131584,0.07818030014892337,0.03333333333333333,1.0,0.0,0.24571867212123752,0.2002989498351336,164
FBXL15,-0.2009604167223056,0.0,0.2009604167223056,0.1471041948579161,1.0,20.0,10.43,0.0,-0.1245674740484429,0.008225089188196352,1.0,20.0,False,0.0466799583570555,0.10012452425491018,0.03333333333333333,1.0,0.0,0.020529685907458805,0.20006782907896264,165
ADAT1,-0.4148058992669115,0.0066225165562913,0.4120588403313691,0.0748108747044917,2.0,20.0,,0.0,-0.117069177241097,0.0007267923808504523,2.0,20.0,False,0.09571481698261183,0.03744483565423306,0.06666666666666667,1.0,0.0,0.0017960897027544517,0.2000377002761912,166
JMJD6,-0.6809297574398734,0.390728476821192,0.4148711104931679,0.0704457142857142,1.0,20.0,,0.0,-0.0681596884128529,0.04818269644739365,1.0,20.0,False,0.09636806330933975,0.033660158243369744,0.03333333333333333,1.0,0.0,0.12035898033691236,0.20002641548265845,167
PPIB,-0.3592437550189549,0.0066225165562913,0.3568646573035976,0.0606742857142857,1.0,20.0,,0.0,-0.2166666666666666,0.10032428180642004,1.0,20.0,False,0.08289407244341077,0.02518814314237447,0.03333333333333333,1.0,0.0,0.2506284842904206,0.1999560888902566,168
TDRD7,0.0488716874337463,0.0,0.0488716874337463,0.0661714285714285,6.0,20.0,,0.0,-0.1761827079934747,0.059840323133228165,6.0,20.0,False,0.011352127804346326,0.02995427093603379,0.2,1.0,0.0,0.14948416391508962,0.1998661278178685,169
PDCD4,-0.1848364924422641,0.0,0.1848364924422641,0.2865142857142857,10.0,2.46494,2.65,1.0,-0.0987544483985765,0.017587936461670048,10.0,2.46494,False,0.04293462319991004,0.22099573426608074,0.3333333333333333,0.123247,1.0,0.043921638060611556,0.19986223914282783,170
ECT2,-1.3180465059677755,0.9652317880794702,0.04582612024060148,0.1643771428571428,18.0,2.16597,2.22,1.0,-0.1635055591890124,0.047163174328765864,18.0,2.16597,False,0.010644690229980295,0.1151004998984349,0.6,0.1082985,1.0,0.11781182647212718,0.1998589233621309,171
PEMT,-0.1273498335210753,0.0024834437086092,0.12703356737822494,0.1187184466019417,0.0,20.0,,0.0,-0.2608695652173913,0.14452718035714474,0.0,20.0,False,0.029507908730891638,0.07551353865339454,0.0,1.0,0.0,0.3610641303848161,0.19955964073452664,172
TNKS1BP1,0.0495566906755547,0.0041390728476821,0.04935157192275853,0.0602628571428571,17.0,11.5608,,0.0,0.0133624566362585,0.12970484149650505,17.0,11.5608,False,0.011463597457567847,0.024831426717069376,0.5666666666666667,0.57804,0.0,0.3240322926010024,0.19879612188244128,173
GOLGB1,-0.1572495734554684,0.0066225165562913,0.1562081855517898,0.0811542857142857,30.0,2.95265,,0.0,-0.0940811899597149,0.022261194900531647,44.0,2.95265,False,0.03628471574411994,0.04294469409089336,1.0,0.1476325,0.0,0.05559721436856627,0.19869355866893232,174
UBR2,-0.0838895658973096,0.0256622516556291,0.08173677074597137,0.0538742857142857,7.0,20.0,,0.0,-0.1337078651685393,0.017365480308292755,7.0,20.0,False,0.01898617208748372,0.01929241333524906,0.23333333333333334,1.0,0.0,0.04336585801379622,0.19865186852750966,175
